id,name,type,desc,atk,def,level,race,attribute,archetype,card_sets,card_images,card_prices,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat
73219648,Vilepawn Archfiend,Effect Monster,"The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When this card is targeted by the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 3, negate the effect and destroy the opponent's card. As long as this card remains on the field, your opponent cannot attack any Archfiend Monster Card on your side of the field except ""Vilepawn Archfiend"".",1200,200,2,Fiend,EARTH,Archfiend,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-067"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.48""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN067"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN229"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.3""}]","[{""id"":73219648,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/73219648.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/73219648.jpg""}]","[{""cardmarket_price"":""0.33"",""tcgplayer_price"":""0.19"",""ebay_price"":""0.99"",""amazon_price"":""1.05"",""coolstuffinc_price"":""0.25""}]",null,null,null
16268841,Zolga,Effect Monster,When a monster is Tribute Summoned by Tributing this card: The owner of this card gains 2000 Life Points.,1700,1200,4,Fairy,EARTH,undefined,"[{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN022"",""set_rarity"":""Mosaic Rare"",""set_rarity_code"":""(MSR)"",""set_price"":""1.19""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN182"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.15""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN182"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""1.07""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-079"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.41""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN079"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.55""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN241"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.21""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN129"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""}]","[{""id"":16268841,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/16268841.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/16268841.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.09"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
79853073,Cipher Soldier,Effect Monster,"If this card battles a Warrior-Type monster, during damage calculation: This card gains 2000 ATK and DEF during that damage calculation only.",1350,1800,3,Machine,EARTH,Cipher,"[{""set_name"":""Champion Pack: Game Four"",""set_code"":""CP04-EN010"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""7.36""},{""set_name"":""Machina Mayhem Structure Deck"",""set_code"":""SDMM-EN010"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""OTS Tournament Pack 3"",""set_code"":""OP03-EN016"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.28""},{""set_name"":""Turbo Pack: Booster Six"",""set_code"":""TU06-EN013"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Yu-Gi-Oh! The Falsebound Kingdom promotional cards"",""set_code"":""TFK-EN002"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""143.29""},{""set_name"":""Yu-Gi-Oh! World Championship Tournament 2004 promotional cards"",""set_code"":""WC4-002"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""14.85""}]","[{""id"":79853073,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/79853073.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/79853073.jpg""}]","[{""cardmarket_price"":""0.22"",""tcgplayer_price"":""0.38"",""ebay_price"":""29.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.49""}]",null,null,null
45425051,Fairy King Truesdale,Effect Monster,"While this card is in Defense Position, all Plant-Type monsters you control gain 500 ATK and DEF.",2200,1500,6,Plant,WATER,undefined,"[{""set_name"":""Champion Pack: Game Seven"",""set_code"":""CP07-EN007"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.48""},{""set_name"":""Yu-Gi-Oh! The Falsebound Kingdom promotional cards"",""set_code"":""TFK-EN001"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""62.55""},{""set_name"":""Yu-Gi-Oh! World Championship Tournament 2004 promotional cards"",""set_code"":""WC4-001"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""7.55""}]","[{""id"":45425051,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/45425051.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/45425051.jpg""}]","[{""cardmarket_price"":""0.30"",""tcgplayer_price"":""0.28"",""ebay_price"":""2.00"",""amazon_price"":""4.45"",""coolstuffinc_price"":""0.99""}]",null,null,null
78636495,Slate Warrior,Flip Effect Monster,"FLIP: This card gains 500 ATK and DEF.
If this card is destroyed by battle: The monster that destroyed it loses 500 ATK and DEF.",1900,400,4,Fiend,WIND,undefined,"[{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN027"",""set_rarity"":""Mosaic Rare"",""set_rarity_code"":""(MSR)"",""set_price"":""1.15""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN027"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.17""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN013"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.21""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN013"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.16""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN121"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.28""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN121"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""1.28""},{""set_name"":""Duel Terminal 5a"",""set_code"":""DT05-EN011"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""1.47""},{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Tournament Pack 8"",""set_code"":""TP8-EN003"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""73.79""},{""set_name"":""Yu-Gi-Oh! The Falsebound Kingdom promotional cards"",""set_code"":""TFK-EN003"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""59.38""},{""set_name"":""Yu-Gi-Oh! World Championship Tournament 2004 promotional cards"",""set_code"":""WC4-003"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""19.25""}]","[{""id"":78636495,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/78636495.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/78636495.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.17"",""ebay_price"":""0.99"",""amazon_price"":""10.33"",""coolstuffinc_price"":""0.25""}]",null,null,null
64342551,Amphibious Bugroth MK-3,Effect Monster,"While ""Umi"" is face-up on the field, this card can attack your opponent's Life Points directly.",1500,1300,4,Machine,WATER,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN082"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""18.28""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-081"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.02""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN081"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Structure Deck: Fury from the Deep"",""set_code"":""SD4-EN009"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.84""}]","[{""id"":64342551,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/64342551.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/64342551.jpg""}]","[{""cardmarket_price"":""0.11"",""tcgplayer_price"":""0.23"",""ebay_price"":""2.99"",""amazon_price"":""1.13"",""coolstuffinc_price"":""0.25""}]",null,null,null
65064143,Anti-Aircraft Flower,Effect Monster,"By Tributing 1 Insect-Type monster on your side of the field, inflict 800 points of damage to your opponent's Life Points.",0,1600,3,Plant,EARTH,Anti,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN077"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.31""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-076"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.09""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN076"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""}]","[{""id"":65064143,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/65064143.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/65064143.jpg""}]","[{""cardmarket_price"":""0.03"",""tcgplayer_price"":""0.21"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
39892082,Balloon Lizard,Effect Monster,"Put 1 counter on this card during each of your Standby Phases. When this card is destroyed, inflict damage to the controller of the card that destroyed it equal to the number of counters X 400 points.",500,1900,4,Reptile,EARTH,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN073"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-072"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN072"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.83""}]","[{""id"":39892082,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/39892082.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/39892082.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.19"",""ebay_price"":""0.99"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null
39168895,Berserk Gorilla,Effect Monster,"If this card is in face-up Defense Position, destroy this card. This card must attack if able.",2000,1000,4,Beast,EARTH,undefined,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN008"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""4.93""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN008"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""4.81""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN013"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.95""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-013"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.5""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN013"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Tournament Pack 8"",""set_code"":""TP8-EN011"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.4""},{""set_name"":""War of the Giants Reinforcements"",""set_code"":""WGRT-EN009"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.66""},{""set_name"":""War of the Giants: Round 2"",""set_code"":""BPW2-EN009"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.53""}]","[{""id"":39168895,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/39168895.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/39168895.jpg""}]","[{""cardmarket_price"":""0.35"",""tcgplayer_price"":""2.05"",""ebay_price"":""4.25"",""amazon_price"":""4.95"",""coolstuffinc_price"":""1.99""}]",null,null,null
72989439,Black Luster Soldier - Envoy of the Beginning,Effect Monster,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your GY. Once per turn, you can activate 1 of these effects.
● Target 1 monster on the field; banish it. This card cannot attack the turn this effect is activated.
● If this attacking card destroys an opponent's monster by battle: It can make a second attack in a row.",3000,2500,8,Warrior,LIGHT,Black Luster Soldier,"[{""set_name"":""2013 Collectible Tins Wave 1"",""set_code"":""CT10-EN005"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""9.28""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN025"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""173.37""},{""set_name"":""Duelist Saga"",""set_code"":""DUSA-EN053"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""11.85""},{""set_name"":""Gold Series 4: Pyramids Edition"",""set_code"":""GLD4-EN013"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""15.99""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-025"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""31.36""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN025"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""80.09""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN025"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""34.91""},{""set_name"":""Master Collection Volume 2"",""set_code"":""MC2-EN004"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""80.53""},{""set_name"":""Premium Gold"",""set_code"":""PGLD-EN085"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""14.02""},{""set_name"":""Structure Deck: Shaddoll Showdown"",""set_code"":""SDSH-EN012"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.49""},{""set_name"":""Toon Chaos"",""set_code"":""TOCH-EN029"",""set_rarity"":""Collector's Rare"",""set_rarity_code"":""(CR)"",""set_price"":""1.23""},{""set_name"":""Toon Chaos"",""set_code"":""TOCH-EN029"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.23""},{""set_name"":""Yugi's Legendary Decks"",""set_code"":""YGLD-ENA02"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.49""}]","[{""id"":72989439,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/72989439.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/72989439.jpg""}]","[{""cardmarket_price"":""0.20"",""tcgplayer_price"":""0.34"",""ebay_price"":""3.95"",""amazon_price"":""0.77"",""coolstuffinc_price"":""0.25""}]",undefined,undefined,Limited
38670435,Black Tyranno,Effect Monster,"If the only cards your opponent controls are Defense Position monsters, this card can attack directly.",2600,1800,7,Dinosaur,EARTH,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN076"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""38.16""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-075"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""8.82""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN075"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""0.00""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN152"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.05""},{""set_name"":""Speed Duel Starter Decks: Ultimate Predators"",""set_code"":""SS03-ENA07"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Structure Deck: Dinosaur's Rage"",""set_code"":""SD09-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""}]","[{""id"":38670435,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38670435.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38670435.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.17"",""ebay_price"":""3.95"",""amazon_price"":""7.47"",""coolstuffinc_price"":""0.25""}]",null,null,null
52090844,Bowganian,Effect Monster,"Once per turn, during your Standby Phase: Inflict 600 damage to your opponent.",1300,1000,3,Machine,DARK,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN029"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.67""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-029"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.36""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN029"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN144"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""4.28""},{""set_name"":""Speed Duel Starter Decks: Twisted Nightmares"",""set_code"":""SS05-ENB20"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN016"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""}]","[{""id"":52090844,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/52090844.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/52090844.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.28"",""ebay_price"":""1.30"",""amazon_price"":""1.69"",""coolstuffinc_price"":""0.25""}]",null,null,null
41859700,Burning Algae,Effect Monster,"When this card is sent to the Graveyard, increase your opponent's Life Points by 1000 points.",500,1500,3,Pyro,FIRE,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN063"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.43""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-062"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.97""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN062"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":41859700,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/41859700.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/41859700.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.20"",""ebay_price"":""0.99"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null
95614612,Cannonball Spear Shellfish,Effect Monster,"While ""Umi"" is face-up on the field, this card is unaffected by any Spell Cards.",1000,1000,2,Aqua,WATER,Umi,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN086"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.08""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-085"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""2.33""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN085"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""}]","[{""id"":95614612,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/95614612.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/95614612.jpg""}]","[{""cardmarket_price"":""0.23"",""tcgplayer_price"":""0.40"",""ebay_price"":""2.95"",""amazon_price"":""0.65"",""coolstuffinc_price"":""0.39""}]",null,null,null
82301904,Chaos Emperor Dragon - Envoy of the End,Effect Monster,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your GY. Once per turn: You can pay 1000 LP; send as many cards in both players' hands and on the field as possible to the GY, then inflict 300 damage to your opponent for each card sent to the opponent's GY by this effect. You cannot activate other cards or effects during the turn you activate this card's effect.",3000,2500,8,Dragon,DARK,Chaos,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN056"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""55.69""},{""set_name"":""Duelist Pack: Kaiba"",""set_code"":""DPKB-EN016"",""set_rarity"":""Ultimate Rare"",""set_rarity_code"":""(UtR)"",""set_price"":""245.62""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-000"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""49.62""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN000"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""121.23""},{""set_name"":""The Lost Millennium: Special Edition"",""set_code"":""TLM-ENSE2"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""24.7""},{""set_name"":""Toon Chaos"",""set_code"":""TOCH-EN030"",""set_rarity"":""Collector's Rare"",""set_rarity_code"":""(CR)"",""set_price"":""1.21""},{""set_name"":""Toon Chaos"",""set_code"":""TOCH-EN030"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.2""},{""set_name"":""Weekly Shonen Jump November 2018 membership promotional card"",""set_code"":""JUMP-EN086"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""34.53""}]","[{""id"":82301904,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/82301904.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/82301904.jpg""}]","[{""cardmarket_price"":""0.21"",""tcgplayer_price"":""0.49"",""ebay_price"":""0.99"",""amazon_price"":""89.99"",""coolstuffinc_price"":""0.39""}]",undefined,undefined,Banned
1434352,Chaos Necromancer,Effect Monster,The ATK of this card is the number of Monster Cards in your Graveyard x 300.,0,0,1,Fiend,DARK,Chaos,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN183"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN183"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""1.34""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN017"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.45""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-017"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.16""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN017"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Starter Deck: Kaiba Reloaded"",""set_code"":""YSKR-EN017"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""}]","[{""id"":1434352,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/1434352.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/1434352.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.17"",""ebay_price"":""0.99"",""amazon_price"":""1.03"",""coolstuffinc_price"":""0.25""}]",null,null,null
9596126,Chaos Sorcerer,Effect Monster,Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your GY. Once per turn: You can target 1 face-up monster on the field; banish that target. This card cannot attack the turn you activate this effect.,2300,2000,6,Spellcaster,DARK,Chaos,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN023"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.26""},{""set_name"":""Dragons Collide Structure Deck"",""set_code"":""SDDC-EN014"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.31""},{""set_name"":""Gold Series 4: Pyramids Edition"",""set_code"":""GLD4-EN012"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""6.85""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-023"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.29""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN023"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""33.11""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN248"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""11.01""},{""set_name"":""Premium Gold"",""set_code"":""PGLD-EN084"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""4.53""},{""set_name"":""Structure Deck: Spellcaster's Judgment"",""set_code"":""SD6-EN012"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.4""},{""set_name"":""Toon Chaos"",""set_code"":""TOCH-EN028"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.01""},{""set_name"":""Turbo Pack: Booster Two"",""set_code"":""TU02-EN001"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""468.61""}]","[{""id"":9596126,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/9596126.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/9596126.jpg""}]","[{""cardmarket_price"":""0.13"",""tcgplayer_price"":""0.26"",""ebay_price"":""5.40"",""amazon_price"":""3.17"",""coolstuffinc_price"":""0.39""}]",null,null,null
