id,name,type,desc,race,archetype,card_sets,card_images,card_prices,banlist_info.ban_goat,banlist_info.ban_tcg,banlist_info.ban_ocg
57069605,Frozen Soul,Trap Card,You can only activate this card when your Life Points are at least 2000 lower than your opponent's. Skip your opponent's next Battle Phase.,Normal,undefined,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-096"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.99""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN096"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN258"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""}]","[{""id"":57069605,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/57069605.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/57069605.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.16"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
36261276,Interdimensional Matter Transporter,Trap Card,Target 1 face-up monster you control; banish that target until the End Phase.,Normal,undefined,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN098"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN098"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""1.06""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-052"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""3.95""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN052"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""17.8""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN214"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""3.04""},{""set_name"":""Dragons Collide Structure Deck"",""set_code"":""SDDC-EN039"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.97""},{""set_name"":""Duelist Pack: Kaiba"",""set_code"":""DPKB-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.99""},{""set_name"":""Legendary Collection Kaiba Mega Pack"",""set_code"":""LCKC-EN052"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""1.13""},{""set_name"":""Speed Duel Starter Decks: Duelists of Tomorrow"",""set_code"":""SS02-ENA15"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Structure Deck: Dragon's Roar"",""set_code"":""SD1-EN026"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.94""},{""set_name"":""Structure Deck: Seto Kaiba"",""set_code"":""SDKS-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.06""}]","[{""id"":36261276,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/36261276.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/36261276.jpg""}]","[{""cardmarket_price"":""0.04"",""tcgplayer_price"":""0.06"",""ebay_price"":""10.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
29843091,Ojama Trio,Trap Card,"Special Summon 3 ""Ojama Tokens"" (Beast-Type/LIGHT/Level 2/ATK 0/DEF 1000) to your opponent's field in Defense Position. They cannot be Tributed for a Tribute Summon, and each time 1 is destroyed, its controller takes 300 damage.",Normal,Ojama,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-047"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""2.26""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN047"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN209"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.1""},{""set_name"":""Dinosmasher's Fury Structure Deck"",""set_code"":""SR04-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.37""},{""set_name"":""Duelist Pack: Chazz Princeton"",""set_code"":""DP2-EN027"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.63""}]","[{""id"":29843091,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/29843091.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/29843091.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.50"",""ebay_price"":""0.99"",""amazon_price"":""1.49"",""coolstuffinc_price"":""0.25""}]",null,null,null
82529174,Ray of Hope,Trap Card,Add 2 LIGHT monsters from your Graveyard to your Deck and shuffle it.,Normal,undefined,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-103"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN103"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN265"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""}]","[{""id"":82529174,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/82529174.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/82529174.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.15"",""ebay_price"":""0.99"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null
28121403,Really Eternal Rest,Trap Card,Destroy all monsters equipped with an Equip Card(s).,Normal,undefined,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.99""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN212"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Turbo Pack: Booster Eight"",""set_code"":""TU08-EN018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""}]","[{""id"":28121403,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/28121403.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/28121403.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.09"",""ebay_price"":""1.95"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null
56120475,Sakuretsu Armor,Trap Card,When an opponent's monster declares an attack: Target the attacking monster; destroy that target.,Normal,undefined,"[{""set_name"":""Champion Pack: Game One"",""set_code"":""CP01-EN004"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""448.85""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-102"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.86""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN102"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.82""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN264"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.2""},{""set_name"":""Demo Deck 2015"",""set_code"":""DEM2-EN018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.79""},{""set_name"":""Duelist League 2010 participation cards"",""set_code"":""DL09-EN018"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""18.38""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN288"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""15.29""},{""set_name"":""Rise of the Dragon Lords Structure Deck"",""set_code"":""SDRL-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.89""},{""set_name"":""Starter Deck 2006"",""set_code"":""YSD-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.57""},{""set_name"":""Starter Deck: Duelist Toolbox"",""set_code"":""5DS3-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.23""},{""set_name"":""Starter Deck: Jaden Yuki"",""set_code"":""YSDJ-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.12""},{""set_name"":""Starter Deck: Kaiba Reloaded"",""set_code"":""YSKR-EN043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.44""},{""set_name"":""Starter Deck: Syrus Truesdale"",""set_code"":""YSDS-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.73""},{""set_name"":""Starter Deck: Yu-Gi-Oh! 5D's"",""set_code"":""5DS1-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.89""},{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.2""},{""set_name"":""Structure Deck: Machine Re-Volt"",""set_code"":""SD10-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.09""},{""set_name"":""Super Starter: Space-Time Showdown"",""set_code"":""YS14-EN032"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.33""},{""set_name"":""The Dark Emperor Structure Deck"",""set_code"":""SDDE-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.3""},{""set_name"":""Warriors' Strike Structure Deck"",""set_code"":""SDWS-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.39""}]","[{""id"":56120475,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/56120475.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/56120475.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.38"",""ebay_price"":""12.00"",""amazon_price"":""3.27"",""coolstuffinc_price"":""0.79""}]",null,null,null
92854392,Staunch Defender,Trap Card,"You can only activate this card when your opponent declares an attack. Select 1 face-up monster on your side of the field. During this turn, your opponent can only designate the selected monster as an attack target and your opponent must attack the selected monster with all face-up monsters.",Normal,undefined,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN208"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.28""}]","[{""id"":92854392,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/92854392.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/92854392.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.24"",""ebay_price"":""0.99"",""amazon_price"":""1.09"",""coolstuffinc_price"":""0.25""}]",null,null,null
21597117,A Hero Emerges,Trap Card,"When an opponent's monster declares an attack: Your opponent chooses 1 random card from your hand, then if it is a monster that can be Special Summoned, Special Summon it. Otherwise, send it to the Graveyard.",Normal,undefined,"[{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN179"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.33""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN179"",""set_rarity"":""Mosaic Rare"",""set_rarity_code"":""(MSR)"",""set_price"":""5.43""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN105"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.42""},{""set_name"":""Duel Terminal 2"",""set_code"":""DT02-EN048"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""16.03""},{""set_name"":""Duelist Pack: Jaden Yuki"",""set_code"":""DP1-EN025"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-104"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.01""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN104"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Super Starter: Space-Time Showdown"",""set_code"":""YS14-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""}]","[{""id"":21597117,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/21597117.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/21597117.jpg""}]","[{""cardmarket_price"":""0.03"",""tcgplayer_price"":""0.18"",""ebay_price"":""0.99"",""amazon_price"":""0.69"",""coolstuffinc_price"":""0.25""}]",null,null,null
95472621,Big Burn,Trap Card,You can only activate this card when your opponent activates a card that targets a monster in the Graveyard. Remove from play all monsters in both players' Graveyards.,Normal,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN047"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""2.78""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-047"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.3""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN047"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""4.7""}]","[{""id"":95472621,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/95472621.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/95472621.jpg""}]","[{""cardmarket_price"":""0.42"",""tcgplayer_price"":""0.58"",""ebay_price"":""10.00"",""amazon_price"":""0.25"",""coolstuffinc_price"":""1.99""}]",null,null,null
21466326,Blasting the Ruins,Trap Card,You can only activate this card if there are 30 or more cards in your Graveyard. Inflict 3000 points of damage to your opponent's Life Points.,Normal,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.51""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.6""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":21466326,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/21466326.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/21466326.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.27"",""ebay_price"":""1.99"",""amazon_price"":""1.03"",""coolstuffinc_price"":""0.39""}]",null,null,null
57139487,Chain Disappearance,Trap Card,"When a monster(s) with 1000 or less ATK is Summoned: Banish that monster(s) with 1000 or less ATK, then your opponent banishes all cards with the same name as that card(s) from their hand and Deck.",Normal,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN052"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.6""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-052"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.05""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN052"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""15""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN289"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Legendary Collection Kaiba Mega Pack"",""set_code"":""LCKC-EN094"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""1.34""},{""set_name"":""Premium Gold: Return of the Bling"",""set_code"":""PGL2-EN064"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""1.27""},{""set_name"":""Turbo Pack: Booster Six"",""set_code"":""TU06-EN002"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""25.58""}]","[{""id"":57139487,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/57139487.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/57139487.jpg""}]","[{""cardmarket_price"":""0.22"",""tcgplayer_price"":""0.28"",""ebay_price"":""0.99"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",null,null,null
94192409,Compulsory Evacuation Device,Trap Card,Target 1 monster on the field; return that target to the hand.,Normal,undefined,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN099"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.42""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN099"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""1.69""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN104"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.84""},{""set_name"":""Duel Overload"",""set_code"":""DUOV-EN097"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""2.08""},{""set_name"":""Duel Terminal 3"",""set_code"":""DT03-EN046"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""8.14""},{""set_name"":""Duelist League 2010 participation cards"",""set_code"":""DL09-EN019"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""4.16""},{""set_name"":""Gold Series 2009"",""set_code"":""GLD2-EN046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.13""},{""set_name"":""HERO Strike Structure Deck"",""set_code"":""SDHS-EN039"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""High-Speed Riders"",""set_code"":""HSRD-EN058"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-103"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.6""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN103"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN291"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""4.96""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN295"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""5.17""},{""set_name"":""Machina Mayhem Structure Deck"",""set_code"":""SDMM-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.35""},{""set_name"":""Noble Knights of the Round Table Power-Up Pack"",""set_code"":""NKRT-EN044"",""set_rarity"":""Platinum Rare"",""set_rarity_code"":""(PIR)"",""set_price"":""4.67""},{""set_name"":""Premium Gold: Return of the Bling"",""set_code"":""PGL2-EN065"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""2.52""},{""set_name"":""Saga of Blue-Eyes White Dragon Structure Deck"",""set_code"":""SDBE-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Starter Deck 2006"",""set_code"":""YSD-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Starter Deck: Codebreaker"",""set_code"":""YS18-EN040"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Starter Deck: Jaden Yuki"",""set_code"":""YSDJ-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.3""},{""set_name"":""Starter Deck: Link Strike"",""set_code"":""YS17-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.31""},{""set_name"":""Structure Deck: Invincible Fortress"",""set_code"":""SD7-EN032"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.27""},{""set_name"":""Structure Deck: Zombie Madness"",""set_code"":""SD2-EN028"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.16""},{""set_name"":""Turbo Pack: Booster Four"",""set_code"":""TU04-EN005"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""76.27""}]","[{""id"":94192409,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/94192409.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/94192409.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.25"",""ebay_price"":""5.55"",""amazon_price"":""1.49"",""coolstuffinc_price"":""0.49""}]",null,null,null
20522190,Dark Mirror Force,Trap Card,When an opponent's monster declares an attack: Banish all Defense Position monsters your opponent controls.,Normal,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN054"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""4.97""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-054"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""8.49""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN054"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""0.00""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN290"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.86""},{""set_name"":""Premium Gold: Infinite Gold"",""set_code"":""PGL3-EN092"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""3.1""}]","[{""id"":20522190,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/20522190.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/20522190.jpg""}]","[{""cardmarket_price"":""0.30"",""tcgplayer_price"":""0.80"",""ebay_price"":""1.25"",""amazon_price"":""5.74"",""coolstuffinc_price"":""0.99""}]",null,null,null
21219755,Destruction Ring,Trap Card,Destroy 1 face-up monster on your side of the field to inflict 1000 points of damage to both players' Life Points.,Normal,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN102"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-101"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.19""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN101"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""}]","[{""id"":21219755,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/21219755.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/21219755.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.15"",""ebay_price"":""6.95"",""amazon_price"":""1.67"",""coolstuffinc_price"":""0.25""}]",null,null,null
56916805,Energy Drain,Trap Card,"Target 1 face-up monster you control; it gains 200 ATK/DEF for each card your opponent currently has in their hand, until the end of this turn.",Normal,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN055"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-055"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.94""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN055"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""21.46""},{""set_name"":""Speed Duel: Trials of the Kingdom"",""set_code"":""SBTK-EN041"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.04""}]","[{""id"":56916805,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/56916805.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/56916805.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.15"",""ebay_price"":""3.50"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
58607704,Fiend's Hand Mirror,Trap Card,Switch the opponent's Spell Card effect that targets 1 Spell or Trap Card to another correct target.,Normal,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN103"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-102"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.97""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN102"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":58607704,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/58607704.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/58607704.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.11"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
57585212,Self-Destruct Button,Trap Card,You can only activate this card while your Life Points are lower than your opponent's Life Points and the difference is 7000 points or more. Both players' Life Points become 0.,Normal,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN106"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.17""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-105"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.31""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN105"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""}]","[{""id"":57585212,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/57585212.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/57585212.jpg""}]","[{""cardmarket_price"":""0.36"",""tcgplayer_price"":""0.62"",""ebay_price"":""17.99"",""amazon_price"":""4.64"",""coolstuffinc_price"":""0.39""}]",undefined,Banned,undefined
