id,name,type,desc,race,card_sets,card_images,card_prices,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat,archetype
58921041,Anti-Spell Fragrance,Trap Card,"Both players must Set Spell Cards before activating them, and cannot activate them until their next turn after Setting them.",Continuous,"[{""set_name"":""Battles of Legend: Light's Revenge"",""set_code"":""BLLR-EN078"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""4.67""},{""set_name"":""Champion Pack: Game Five"",""set_code"":""CP05-EN011"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""4.67""},{""set_name"":""Duel Devastator"",""set_code"":""DUDE-EN052"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""2.29""},{""set_name"":""Duel Terminal 4"",""set_code"":""DT04-EN100"",""set_rarity"":""Duel Terminal Rare Parallel Rare"",""set_rarity_code"":""(DRPR)"",""set_price"":""0.00""},{""set_name"":""OTS Tournament Pack 1"",""set_code"":""OP01-EN011"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""6.19""},{""set_name"":""Structure Deck: Zombie Horde"",""set_code"":""SR07-EN039"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.72""},{""set_name"":""Turbo Pack: Booster Two"",""set_code"":""TU02-EN012"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.91""},{""set_name"":""Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards"",""set_code"":""PCY-002"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""42.77""},{""set_name"":""Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards"",""set_code"":""PCY-E002"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""0.00""}]","[{""id"":58921041,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/58921041.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/58921041.jpg""}]","[{""cardmarket_price"":""0.41"",""tcgplayer_price"":""1.31"",""ebay_price"":""2.95"",""amazon_price"":""2.14"",""coolstuffinc_price"":""0.39""}]",null,null,null,Anti
94463200,Battle-Scarred,Trap Card,"Select 1 Archfiend monster on your side of the field to activate this card. Your opponent also pays the same Life Points that you pay for the selected monster during the Standby Phase. If this card is removed from the field, destroy the selected monster. When the selected monster is removed from the field, destroy this card.",Continuous,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-097"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.94""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN097"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN259"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""}]","[{""id"":94463200,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/94463200.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/94463200.jpg""}]","[{""cardmarket_price"":""0.11"",""tcgplayer_price"":""0.10"",""ebay_price"":""0.99"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null,Archfiend
52503575,Final Attack Orders,Trap Card,All face-up monsters on the field are changed to Attack Position and their battle positions cannot be changed.,Continuous,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-045"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.98""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN045"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN207"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Dragunity Legion Structure Deck"",""set_code"":""SDDL-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.15""},{""set_name"":""Legendary Decks II"",""set_code"":""LDK2-ENK34"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.04""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN105"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""Structure Deck: Seto Kaiba"",""set_code"":""SDKS-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.03""}]","[{""id"":52503575,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/52503575.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/52503575.jpg""}]","[{""cardmarket_price"":""0.04"",""tcgplayer_price"":""0.10"",""ebay_price"":""0.99"",""amazon_price"":""0.60"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
82732705,Skill Drain,Trap Card,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,Continuous,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN053"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""14.4""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN053"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""16.36""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-049"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""10.89""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN049"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN211"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""11.4""},{""set_name"":""Duel Terminal 3"",""set_code"":""DT03-EN098"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""24.69""},{""set_name"":""Gold Series"",""set_code"":""GLD1-EN044"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""17.57""},{""set_name"":""The Lost Art Promotion L"",""set_code"":""LART-EN012"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""33.12""},{""set_name"":""Turbo Pack: Booster Eight"",""set_code"":""TU08-EN001"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""56.08""}]","[{""id"":82732705,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/82732705.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/82732705.jpg""}]","[{""cardmarket_price"":""5.34"",""tcgplayer_price"":""8.90"",""ebay_price"":""9.50"",""amazon_price"":""22.50"",""coolstuffinc_price"":""9.99""}]",Limited,undefined,undefined,undefined
20374520,"Begone, Knave!",Trap Card,If a monster inflicts battle damage to a player: Return that monster to the hand.,Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN108"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.94""},{""set_name"":""Gold Series 2009"",""set_code"":""GLD2-EN047"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.5""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-107"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.95""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN107"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""22.29""},{""set_name"":""Structure Deck: Mechanized Madness"",""set_code"":""SR10-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.05""}]","[{""id"":20374520,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/20374520.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/20374520.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.12"",""ebay_price"":""1.00"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
84970821,Curse of Darkness,Trap Card,"Each time a Spell Card is activated, immediately after it resolves, the player that activated it takes 1000 damage.",Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN107"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.9""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-106"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.71""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN106"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.36""},{""set_name"":""Structure Deck: Lair of Darkness"",""set_code"":""SR06-EN039"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""}]","[{""id"":84970821,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/84970821.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/84970821.jpg""}]","[{""cardmarket_price"":""0.17"",""tcgplayer_price"":""0.20"",""ebay_price"":""5.00"",""amazon_price"":""2.37"",""coolstuffinc_price"":""0.39""}]",null,null,null,undefined
56769674,DNA Transplant,Trap Card,Activate by declaring 1 monster Attribute. All face-up monsters become that Attribute.,Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN109"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.79""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-108"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.17""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN108"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.1""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN292"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.91""}]","[{""id"":56769674,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/56769674.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/56769674.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.30"",""ebay_price"":""2.49"",""amazon_price"":""0.89"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
83258273,Robbin' Zombie,Trap Card,If your monster inflicts battle damage to your opponent: Send the top card of their Deck to the GY.,Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN110"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.95""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-109"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.08""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN109"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.45""},{""set_name"":""Speed Duel: Attack from the Deep"",""set_code"":""SBAD-EN016"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.01""}]","[{""id"":83258273,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/83258273.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/83258273.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.13"",""ebay_price"":""1.25"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.39""}]",null,null,null,undefined
29267084,Shadow Spell,Trap Card,"Activate this card by targeting 1 face-up monster your opponent controls; it loses 700 ATK, also it cannot attack or change its battle position. When it leaves the field, destroy this card.",Continuous,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN198"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN198"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.19""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN092"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN092"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""2.15""},{""set_name"":""Duel Terminal 3"",""set_code"":""DT03-EN049"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""1.58""},{""set_name"":""Legendary Decks II"",""set_code"":""LDK2-ENK35"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""},{""set_name"":""Starter Deck: Codebreaker"",""set_code"":""YS18-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""},{""set_name"":""Starter Deck: Kaiba Evolution"",""set_code"":""SKE-041"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""2.93""},{""set_name"":""Starter Deck: Kaiba Reloaded"",""set_code"":""YSKR-EN044"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""Super Starter: Space-Time Showdown"",""set_code"":""YS14-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""},{""set_name"":""Super Starter: V for Victory"",""set_code"":""YS13-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.16""}]","[{""id"":29267084,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/29267084.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/29267084.jpg""}]","[{""cardmarket_price"":""0.04"",""tcgplayer_price"":""0.12"",""ebay_price"":""2.50"",""amazon_price"":""3.63"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
20644748,Spatial Collapse,Trap Card,You can only activate this card if both you and your opponent each have 5 or less cards on the field. The maximum number of cards that each player can have on the field is 5.,Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN051"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-051"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN051"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":20644748,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/20644748.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/20644748.jpg""}]","[{""cardmarket_price"":""0.05"",""tcgplayer_price"":""0.14"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
94256039,Tower of Babel,Trap Card,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves. If the 4th Spell Counter is placed on this card: Destroy this card, and if you do, the player who activated the Spell Card at that time takes 3000 damage.",Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.95""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Spellcaster's Command Structure Deck"",""set_code"":""SDSC-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""}]","[{""id"":94256039,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/94256039.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/94256039.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.14"",""ebay_price"":""0.99"",""amazon_price"":""0.94"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
95132338,Aqua Chorus,Trap Card,"If there are monsters with the same name on the field, increase the ATK and DEF of all of those monsters with the same name by 500 points.",Continuous,"[{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN028"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.83""},{""set_name"":""Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge promotional cards"",""set_code"":""PCK-002"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""8.92""},{""set_name"":""Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge promotional cards"",""set_code"":""PCK-E002"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""0.00""}]","[{""id"":95132338,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/95132338.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/95132338.jpg""}]","[{""cardmarket_price"":""0.26"",""tcgplayer_price"":""0.70"",""ebay_price"":""5.99"",""amazon_price"":""12.00"",""coolstuffinc_price"":""1.49""}]",null,null,null,undefined
82705573,Backfire,Trap Card,If a face-up FIRE monster(s) you control is destroyed and sent to the GY: Inflict 500 damage to your opponent.,Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.28""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN158"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.13""},{""set_name"":""Onslaught of the Fire Kings Structure Deck"",""set_code"":""SDOK-EN031"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Structure Deck: Blaze of Destruction"",""set_code"":""SD3-EN031"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""Structure Deck: Soulburner"",""set_code"":""SDSB-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""}]","[{""id"":82705573,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/82705573.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/82705573.jpg""}]","[{""cardmarket_price"":""0.04"",""tcgplayer_price"":""0.14"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
39131963,Des Counterblow,Trap Card,Destroy any monster that inflicts Battle Damage to a player's Life Points by attacking directly.,Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-107"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""3.51""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN220"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.57""}]","[{""id"":39131963,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/39131963.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/39131963.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.90"",""ebay_price"":""0.01"",""amazon_price"":""3.52"",""coolstuffinc_price"":""0.49""}]",null,null,null,undefined
30353551,Human-Wave Tactics,Trap Card,"During the End Phase of each turn, select a number of Level 2 or lower Normal Monsters from your Deck equal to the number of your Level 2 or lower Normal Monsters destroyed as a result of battle during that turn, and Special Summon them to your side of the field. The Deck is then shuffled.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-104"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN217"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.56""}]","[{""id"":30353551,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/30353551.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/30353551.jpg""}]","[{""cardmarket_price"":""0.11"",""tcgplayer_price"":""0.26"",""ebay_price"":""0.99"",""amazon_price"":""0.57"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
4869446,Judgment of the Desert,Trap Card,"The Battle Positions of face-up monsters that are flipped face-up after activation of this card cannot be changed, except with a card effect.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-103"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.98""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN216"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""}]","[{""id"":4869446,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/4869446.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/4869446.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.16"",""ebay_price"":""0.99"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
66526672,Labyrinth of Nightmare,Trap Card,"Once per turn, during each player's End Phase: Change the battle positions of all face-up monsters the turn player controls.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-108"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.43""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN183"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN183"",""set_rarity"":""Mosaic Rare"",""set_rarity_code"":""(MSR)"",""set_price"":""1.09""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN221"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""}]","[{""id"":66526672,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/66526672.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/66526672.jpg""}]","[{""cardmarket_price"":""0.13"",""tcgplayer_price"":""0.13"",""ebay_price"":""0.99"",""amazon_price"":""8.67"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
70861343,Ninjitsu Art of Transformation,Trap Card,"Activate this card by Tributing 1 face-up ""Ninja"" monster; Special Summon 1 Beast, Winged Beast, or Insect monster from your hand or Deck whose Level is less than or equal to the Level the Tributed monster had on the field +3. When this card leaves the field, destroy that monster.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-052"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.64""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN164"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""OTS Tournament Pack 2"",""set_code"":""OP02-EN011"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.25""},{""set_name"":""Shadows in Valhalla"",""set_code"":""SHVA-EN028"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.02""},{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.56""},{""set_name"":""Turbo Pack: Booster Seven"",""set_code"":""TU07-EN019"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.13""}]","[{""id"":70861343,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/70861343.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/70861343.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.10"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null,Ninja
92924317,Soul Resurrection,Trap Card,"Activate this card by targeting 1 Normal Monster in your Graveyard; Special Summon it in Defense Position. When this card leaves the field, destroy that monster. When that monster is destroyed, destroy this card.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-109"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.02""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN222"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.13""},{""set_name"":""Super Starter: Space-Time Showdown"",""set_code"":""YS14-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.06""},{""set_name"":""Warriors' Strike Structure Deck"",""set_code"":""SDWS-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""}]","[{""id"":92924317,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/92924317.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/92924317.jpg""}]","[{""cardmarket_price"":""0.05"",""tcgplayer_price"":""0.11"",""ebay_price"":""1.01"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
71983925,Talisman of Spell Sealing,Trap Card,"You can only activate this card while there is a face-up ""Sealmaster Meisei"" on your side of the field. While this card is face-up on the field, Spell Cards cannot be activated and the effects of face-up Spell Cards on the field are negated. When ""Sealmaster Meisei"" is removed from the field, destroy this card.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-049"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.98""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN161"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""}]","[{""id"":71983925,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/71983925.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/71983925.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.19"",""ebay_price"":""0.99"",""amazon_price"":""0.59"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
31076103,The First Sarcophagus,Trap Card,"During each of your opponent's End Phases, place 1 card face-up on your side of the field from your hand or Deck in this order: ""The Second Sarcophagus"", ""The Third Sarcophagus"". If 1 Sarcophagus card is removed from your side of the field, all of them on your side of the field are sent to the Graveyard. When you have all 3 Sarcophagus cards on your side of the field, send all Sarcophagus cards on your side of the field to the Graveyard to Special Summon 1 ""Spirit of the Pharaoh"" from your hand or Deck.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-101"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.57""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN214"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""2.4""}]","[{""id"":31076103,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/31076103.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/31076103.jpg""}]","[{""cardmarket_price"":""0.69"",""tcgplayer_price"":""0.53"",""ebay_price"":""1.35"",""amazon_price"":""0.01"",""coolstuffinc_price"":""0.49""}]",null,null,null,undefined
